"id","id_user","content","Description","amount","units","msg_type","id_category","cdate","mdate","validity","PictureFile"
"1075","14","Parkeerplaats in de Stad : garage nabij begijnhof","Kom je met de auto naar de Stad en heb je geen zin om geld in de parkeermeter te steken ? Plaats je auto dan in mijn garage. De garage ligt in het Duivelstraatje, nabij het Klein begijnhof. Het is 15 minuten stappen tot aan de Grote Markt en het Cultuurcentrum.","1","uur","1","31","2013-01-31 10:10:04","2014-07-03 10:41:50","2018-01-05 10:10:04",""
"1220","122","kledij verstellen, ook ritsen insteken ","wie kan soms wat kledij herstellen ? ","0","","0","20","2013-03-29 22:21:54","2014-04-10 11:04:21","2015-04-05 11:04:21",""
"1225","115","ruiten poetsen","ruiten poetsen,binnen en-of buiten","20","uur","1","40","2013-03-31 11:05:59","2014-09-08 10:23:20","2019-08-13 10:23:20",""
"2313","186","bloemetjes in suikerfondant maken om taarten te versieren","kleine bloemetjes, roosjes, lelies, ... ","20","uur","1","34","2014-08-26 13:03:19","2014-08-26 13:08:31","2015-08-21 13:03:19",""
"1227","115","poets auto","poetsen auto ,buiten 20 lets, buiten en binnen 30 lets","20","stuk","1","31","2013-03-31 11:11:42","2014-09-08 10:23:33","2019-08-13 10:23:33",""
"1246","75","Tuingereedschap te leen: woelriek, kettingzaag, ...","Te leen","0","","1","21","2013-04-06 19:36:13","2013-04-06 19:39:21","2016-03-21 18:36:13",""
"1226","115","vervoer auto","auto vervoer...0,12 cent/per  km en 10 blussers per uur","10","uur","1","31","2013-03-31 11:09:03","2014-09-08 10:23:48","2019-08-13 10:23:48",""
"2333","192","Waterkefir","Ik ben onlangs gestart met waterkefir. Aangezien kefir zichzelf blijft vermenigvuldigen, zal ik van tijd tot tijd eens een extra portie overhouden. Ik heb momenteel nog 3 porties kefirkorrels (100g per portie) over.","5","portie","1","34","2014-09-15 10:02:31","2014-11-14 13:22:08","2016-09-04 10:02:31",""
"1270","129","Hulp bij aanmaak en beheer Facebookpagina","Als je graag een Facebookpagina wil over je activiteiten, vereniging, hobby, ... kan ik je helpen om er eentje aan te maken en je leren hoe je de pagina kan beheren.","20","uur","1","24","2013-04-18 23:26:36","2014-03-12 17:56:34","2019-02-14 17:56:34",""
"1272","14","Bodembedekkers ruilen / verkrijgen / gevraagd","Ik heb meerdere bodembedekkers en planten in mijn tuin en wil deze graag ruilen voor andere bodembedekkers. Je mag er ook komen halen in ruil voor blussers. Ik woon in Mechelen centrum (nabij de Dossinkazerne). Ik heb Pachisandra, gevlekte dovenetel, speenkruid, ooievaarsbek, zennegroen, gipskruid, steenaardbei en bosaardbei. Ik heb ook mooie hibiscussen met witte en met paarse bloemen. Ik heb karmozijnbes en witte aalbesjes.","0","","0","21","2013-04-19 14:21:47","2013-04-19 14:32:57","2018-03-24 13:32:57",""
"1299","139","Voetverzorging","Verwijderen van eelt, likdoorn, drukontlasting bij ingegroeide nagels, nagelverzorging (o.a. verdikte nagels of involutienagels).","20","voetverzorging","1","28","2013-04-24 20:25:56","2013-09-13 19:51:48","2018-03-29 20:25:56",""
"1277","100","Turnpantoffels voor kids","Bij opruim nog heel veel pantoffeltjes getroffen,van maat 24 tot 35. 3 blussertjes per paar","3","","1","41","2013-04-21 21:27:20","2014-04-25 11:07:30","2019-03-30 10:07:30",""
"1284","100","Campingvuur te leen","","0","","1","40","2013-04-21 21:53:51","2014-04-25 11:07:46","2019-03-30 10:07:46",""
"1264","86","Snoeien","Snoeien van boompjes of haag + verhakselen van licht snoeimateriaal","20","uur","1","21","2013-04-16 00:32:23","2014-10-13 19:02:32","2016-03-31 00:32:23",""
"1302","139","Schoonheidsverzorging","Gelaatsverzorging, manicure, epilatie, kunstnagels, make-up - wordt uitgevoerd door m'n dochter - Natalie Vanhove (= schoonheidsspecialiste in bijberoep)","0","","1","28","2013-04-24 20:50:43","2013-04-27 23:12:44","2015-04-14 20:50:43",""
"2343","166","grootmoeders telefoon-of buffetkastje","ik zoek een klein kastje om om te bouwen tot speelkeuken voor mijn petekindje.\nMag dus niet te groot zijn - bijgevoegd een foto van het keukentje van onze dochter om een idee te hebben :-) // blussers overeen te komen","\N","","0","40","2014-09-21 11:03:37","2014-12-05 23:03:23","2015-11-30 23:03:23",""
"1882","89","3 persoonstent te leen","Voor wie graag kampeert! ","20","week","1","26","2014-02-04 13:27:06","2014-02-04 13:28:44","2016-01-25 13:28:44",""
"1339","137","vogelvoeder","Glazen ophangfles met staander rondom aan de onderkant","0","","1","22","2013-04-28 20:12:51","2014-02-02 16:59:22","2015-01-28 16:59:22",""
"1352","137","hulp met huisdieren, planten, brievenbus,...","Ben je ziek of gan je op reis, dan ben je wellicht op zoek naar wat hulp of een huisoppas ","0","","1","21","2013-04-28 20:43:57","2014-02-02 17:05:35","2015-01-28 17:05:35",""
"2212","126","transportrek fiets","zwart transportrek voor aan stuur fiets te bevestigen.\nNiet lang kunnen gebruiken, mijn stuur is te licht voor het rek. Samen met een blauw, vierkant mandje. ","30","","1","33","2014-06-25 14:15:02","2014-06-25 17:55:40","2015-06-20 14:15:02",""
"2210","126","regenpakje 98-104","rood regenpakje in twee delen (broek en jasje).\nvan Jip & Janneke.","5","","1","27","2014-06-25 14:05:38","2014-06-25 18:21:50","2015-06-20 14:05:38",""
"1338","137","Lindebloesemblaadjes","bio kwaliteit voor thee","0","50 of 100 gr of","1","34","2013-04-28 20:11:13","2014-07-08 17:39:45","2015-07-03 17:39:45",""
"1397","142","VERSE SNIJBLOEMEN ","Alle soorten verse sijbloemen,gratis aan huis geleverd  !!!\nIk ben een nieuwe LETSER,ken de waarde niet van BLUSSERS ","0","","1","21","2013-05-21 21:12:24","2013-05-21 21:18:42","2018-04-25 21:18:42",""
"1398","142","COACHING !!\n\nPERSONAL COACHING","Ik zoek samen met jou naar oplossingen ivm\nrelaties ,slaapproblemen ,stress, depressies,scheiding,geld...enz\nProfessioneel !! ","0","","1","42","2013-05-21 21:18:10","2013-05-21 21:18:48","2018-04-25 21:18:48",""
"2351","186","zaadjes (zonnebloempitten, pastinaak, boekweit, bloemenakkerzaad,...)","afgelopen zomer geoogst in de tuin. Van vorig jaar heb ik ook nog peterselie-, currykruid- en slazaad. Een paar lets per portie.","\N","","1","21","2014-09-26 12:46:39","2014-09-26 12:47:10","2014-12-25 11:46:39",""
"2356","142","Relaxatietherapie voor SLAAPPROBLEMEN ,STRESS,BURNOUT","Aanvullende en  effectieve therapie voor mensen met emotionele problemen \nOndersteunend en ook preventief goede resultaat\nGediplomeerde kinesist\n\n\n","30"," uur","1","42","2014-10-01 13:52:32","2014-10-01 14:25:59","2039-05-23 12:52:32",""
"2359","158","Naar containerpark","Ik ga regelmatig richting containerpark. Indien jullie er een roze vuilzak hebben, of ander klein materiaal (niet-betalend) kan ik steeds langskomen om deze op te halen.\n\nVrije bijdrage qua blussers!\n\n","\N","","1","31","2014-10-02 10:28:51","2014-10-02 11:08:57","2015-09-27 10:28:51",""
"1491","133","Huiswerkbegeleiding - bijles","Ervaring met kinderen van 4 tot 12 jaar. Intensieve begeleiding leren leren, Nederlands, taal, algemene vakken, Anderstalige kindjes.","25","half uur","1","41","2013-06-27 14:48:46","2014-07-12 22:05:38","2019-06-16 22:05:38",""
"2361","14","Bongo-bonnen omruilen in een Bongo-shop","Je kan Bongo-bonnen omruilen voor andere Bongo-bonnen. Dat is gratis tot 6 maanden voor de vervaldatum. Anders betaal je 10 euro extra. Ik kan de Bon voor jou gaan omruilen in de officiële Bongo-shop van Brussel.","10","omruiling","1","2","2014-10-02 16:28:25","2014-10-02 16:29:03","2019-09-06 16:28:25",""
"1407","127","kinderkeukentje in kunststof, harde plastic, tot ongeveer 8 jaar","kinderkeukentje in kunststof, harde plastic\nmet aanrechtje, wasbakje, rekjes en kastjes onderaan\ntot leeftijd 8 jaar ongeveer, goede staat\nblussers overeen te komen","0","","1","27","2013-05-25 22:43:40","2014-05-29 23:42:59","2015-05-24 23:42:59",""
"1410","127","Te lenen 3 terras / veranda verwarmers ","3 stevige terras / veranda verwarmers op sokkel, verstelbaar in hoogte en sterkte, tot 2000 watt","0","","1","40","2013-05-25 22:52:13","2014-05-29 23:43:06","2015-05-24 23:43:06",""
"1409","127","diverse kinderboeken 4-9 jaar","allerhande lees en prentenboeken, ook eerste leesboeken 1 en 2e leerjaar, goede staat, diverse thema's (vooral meisjes)","0","","1","41","2013-05-25 22:48:38","2014-05-29 23:48:31","2015-05-24 23:48:31",""
"2366","87","KLeine en grote reisjes in en rond België.","Wil je ergens heen, ik kan je brengen. Graag zelfs, want zo zie ik misschien es een plek waar ik anders niet zou komen.\nHotelletje, chaletje, of tentje voor op de camping, en je bezigheden eens we arriveren moet je zelf voorzien. \nJe betaalt de helft van de brandstof, en helpt bij navigatie als de gps zou uitvallen.\nPS Arowav mag maar 1 bestuurder (ik) + 1 passagier vervoeren.","20","reisje","1","30","2014-10-04 09:43:12","2014-10-04 09:46:00","2015-09-29 09:43:12",""
"2364","129","Oude nummers tijdschrift Ottobre Woman","Ik ben op zoek naar vroegere nummers van het tijdschrift Ottobre, graag met patroonblad. Als je ze wil wegdoen, ik ben kandidaat.","10","stuk","0","15","2014-10-02 16:36:59","2014-10-12 18:14:20","2015-09-27 16:36:59",""
"1475","137","2 slakkenvallen","nieuw","2","","1","21","2013-06-21 20:45:39","2014-07-08 17:39:26","2015-07-03 17:39:26",""
"2371","41","alles moet weg!","Wegens samenwonen, zitten we nu met 2 inboedels. We willen graag van alles vanaf geraken: beddengoed, kussen, dekentjes, keukengerief, meubelen, moto, buitentafel, werkgerief, kuisgerief, tapijten, tv, zwembandjes/zwemplank en duikbril, tupperware, snijplanken, koppen en jatten en tassen, grote kattenbak, auto-fietsdrager, waterdicht doek (voor buiten), kommen, borden, friteuse, croque monsieur/wafel machien... etc etc. Een groot deel GEVEN we weg, andere spullen voor een prikprijs/blussers. Kom gewoon langs na een berichtje, 0476021588, en zoek zélf uit wat je wilt!\n\nhttp://www.2dehands.be/winkel/grote_kuis_allesmoetweg/\n","\N","...","0","40","2014-10-07 09:33:23","2014-10-16 20:03:47","2014-12-06 08:33:23",""
"2501","221","Opgroeien in vertrouwen: opvoeden zonder straffen en belonen","Samenvatting\n\nISBN: 978 90 6665 663 5\n\nKun je kinderen opvoeden en grenzen stellen zonder hen te straffen of belonen? Ja, dan kan.\n\nBelonen en straffen zijn vormen van manipulatie. Dat is het uitgangspunt van dit boek. Door een kind te belonen met een snoepje, hoop je dat het kind zich een volgende keer weer `goed gedraagt. Het resultaat is echter dat kinderen bepaald gedrag vertonen om snoepjes te verdienen, niet vanuit een innerlijke motivatie.\nAls we belonen vervangen door waarderen, belangstelling tonen en stimuleren, kan die innerlijke motivatie weer terugkomen.\nKinderen die opgroeien zonder straffen en belonen, leven in het nu, durven fouten te maken, blijven nieuwsgierig en open, hebben zelfvertrouwen en als iets mislukt gaan ze rustig ontdekken hoe het anders kan.\n\nDit boek is geschreven ter inspiratie van ouders, leerkrachten, groepsleiders, verplegers en eigenlijk iedereen die te maken heeft met kinderen. Het geeft uitleg en voorbeelden en gaat uitgebreid in op alternatieven voor belonen en straffen. Ieder hoofdstuk eindigt met oefeningen. Dit maakt het boek ook zeer geschikt voor studenten.\n\nJustine Mol (1949) is internationaal gecertificeerd trainer Nonviolent Communication (trainer Ontwapenend Communiceren) volgens Marshall Rosenberg. 'Opgroeien in vertrouwen' is inmiddels in meerdere talen vertaald.\n","3","3 weken","1","37","2014-10-25 13:57:12","2014-10-25 14:09:18","2015-10-20 13:57:12",""
"1466","100","scharreleitjes 6 voor 5 blussers","","5","6","1","15","2013-06-13 21:09:45","2013-06-27 14:33:05","2018-06-01 14:33:05",""
"1480","58","Advies gebruik Wandel GPS Garmin","Ik bezit sinds begin dit jaar een wandel GPS. Type Garmin Oregon 450. Ik kan hier ondertussen vrij goed mee overweg. Onder andere door het grondig bestuderen van de Garmin GPS gids.\r\nIk wil je gerust helpen bij het gebruiken van een gelijkaardige wandel GPS type Garmin Oregon of Dakota, hoe gebruik ik de GPS, navigeren van tracks en routes, aanmaken tracks of routes in basecamp, afhalen tracks van het internet, gebruik open source kaarten.\r\n(vraag 20 blusser per uur)\r\nIk wil gerust ook de Garmin GPS gids uitlenen (vraag 2 blusser per week)\r\nhttp://www.gpsadventures.be/GPSadven/\r\nEventueel uitlenen van de GPS (voorwaarden te bespreken, ik gebruik hem zelf zeer vaak, dus zal niet vaak mogelijk zijn)\r\n","0","","1","32","2013-06-23 21:24:33","2014-06-01 20:47:07","2019-05-06 20:47:07",""
"1489","133","Containerpark","Geef gerust een seintje als je naar het containerpark rijdt, wij hebben altijd wel een paar roze zakken staan!","0","","0","31","2013-06-27 14:42:58","2014-07-12 22:05:06","2019-06-16 22:05:06",""
"1498","133","Regenton installeren","Ik heb achteraan in mijn tuin en grote put die ik zou willen gebruiken om mijn regenwater in op te vangen. Wie kan mij helpen?","0","","0","39","2013-06-27 15:15:46","2014-07-12 22:05:50","2019-06-16 22:05:50",""
"1497","133","Hond uitlaten","Wij maken met jouw liefste viervoeter graag een wandeling...","0","","1","22","2013-06-27 15:11:12","2014-07-12 22:05:59","2019-06-16 22:05:59",""
"1490","133","Voedingsadvies - Personal Training","4-jarige opleiding tot Personal Trainer, VTS, diploma Trainer A - 8 jaar ervaring in fitnesscentra, begeleiding bij voeding & training, opstellen van gezond voedingsschema adhv van stappenplan/ aanvullende kennis van Macrobiotheek, 5-elementenleer, Ayurveda en Yoga.\n\nGezien het intensieve voorbereidende werk en follow-up van het schrijven en maken van aangepaste en gepersonaliseerde trainings- en voedingsschema's vraag ik 50 MB/sessie.","50","","1","28","2013-06-27 14:47:06","2014-07-12 22:06:13","2019-06-16 22:06:13",""
"1492","133","Solliciteren","Helpen bij het solliciteren:\n- formulieren invullen op jobsites (internet)\n- gericht antwoorden op een vacature\n- sollicitatiegesprek voorbereiden\n- sollicitatiebrief schrijven\n- Curricullum Vitae opmaken\n\nIk heb een opleiding directie-secretaresse/Communicatiemanagement. Ik heb zelf in mijn functie van supervisor vaak mensen moeten aanwerven/recruteren/selecteren.\n","30","uur","1","15","2013-06-27 14:51:47","2014-07-12 22:06:17","2019-06-16 22:06:17",""
"1522","75","Hulp bij kuisen laserprinter","Ik heb een Lexmark kleuren laserprinter, en de magenta-cartouche geeft strepen hoewel ze nog niet leeg is.  Een nieuwe cartouche is heel duur, dus als iemand iets kent van cartouches kuisen zou ik hulp heel erg op prijs stellen!","20","uur","0","24","2013-07-20 11:23:02","2014-03-19 22:22:00","2015-03-14 22:22:00",""
"1525","112","Hulp bij verhuis","","10","uur","1","40","2013-07-20 23:43:10","2013-12-11 14:08:14","2018-11-15 14:08:14",""
"1570","84","bakfiets te leen","model: gazelle cabby (tweewieler)","0","","1","33","2013-09-18 19:47:08","2013-09-18 19:47:39","2015-09-08 19:47:08",""
"1577","124","buxus","3x volwassen buxus in bolvorm zelf komen uit doen ","10","stuk","1","15","2013-09-23 21:56:47","2014-03-17 21:09:30","2015-03-12 21:09:30",""
"2237","133","Auto wassen bij u thuis.","","\N","","1","31","2014-07-12 22:04:56","2014-07-12 22:05:13","2019-06-16 22:05:13",""
"1591","129","Uitlenen van boeken","Ik heb romans en kookboeken die ik met plezier uitleen. Periode: 3 weken.","5","boek","1","37","2013-09-26 17:00:44","2014-03-12 17:56:58","2019-02-14 17:56:58",""
"1517","58","Kampeer materiaal te leen","kampeermateriaal te leen\n- 1-2 persoons trekkerstent The North face Tadpole DL\n- 3 persoons Quecha 2 seconds tent (opgooi tent)\n- Luchtmatras (normale 1 pesoons luchtmatras)\n- Kampeermatje (type Therma rest maar dan van Quecha)\n- Gasbrandertje\n- Kookpot (decathlon)\n- Plooistoeltje\n- trekkingrugzak (verschillende maten)","0","","1","29","2013-07-11 20:33:52","2014-06-01 20:47:01","2019-05-06 20:47:01",""
"2585","228","meubelen","er zijn heel wat meubelen die ik na m'n verhuis niet meer blijk te kunnen gebruiken. \nje kan mailen als je ergens meer over wilt weten. \n\n- zwarte plastieken schoenenkasten IKEA TRONES:\nhttp://www.ikea.com/be/nl/catalog/products/30256424/?query=trones#/30110832\n\n- metalen schoenenrekje met 2 rijen, uittrekbaar in de breedte. van Leenbakker.\n\n- foto 1: Ikea Bjursta uittrekbare tafel eiken fineer:\nhttp://www.ikea.com/be/nl/catalog/products/50116847/\n\n- tuinstoel: ligstoel in wit plastiek met  bijhorende voetenbank, met of zonder lichtgroene kussens\n\n- foto 2: bureau Ikea VIKA ALEX, opgebouwd uit 2 witte kastjes + bureaublad, in versleten staat:\nhttp://www.ikea.com/be/nl/catalog/products/60192826/\n\n- 2 zwarte plastic krukjes\n\n- 1-persoons-bed: lattenbodem + metalen poten + goeie matras (bultex), ook matrasbeschermer en beddengoed (wit satijn)\n\n- nieuwe schildersdeur (ongeschilderd) zonder kader\n\n- 1 stoel, hedendaags design, beukimitatie\n\n- foto 3: Ikea LACK salontafels, langwerpig model (ook te gebruiken als bankje), deze afmeting is niet meer verkrijgbaar in de winkel. 3 stuks, maar niet allemaal in even goede staat...\n\n","\N","","1","40","2014-11-09 11:13:17","2014-12-05 18:10:29","2015-02-07 11:13:17",""
"2468","218","computertafeltje","88 x 50 cm, 76 cm hoog, uittrekbaar tablet voor toetsenbord en een tweede voor bvb een printer, staat op wieltjes.","10","stuk","1","40","2014-10-16 22:02:36","2014-10-16 22:04:51","2014-11-15 21:02:36",""
"1657","166","inkorten van jeansbroeken ","spijkerbroek inkorten en de originele rand behouden.\n","15","","1","20","2013-10-23 14:00:17","2014-01-17 11:49:38","2015-01-12 11:49:38",""
"1674","169","ontspannende lichaamsmassage","verwenmoment voor jezelf, 1 uur massage, bij de houtkachel.","35","stuk","1","28","2013-10-26 20:49:12","2014-04-18 20:48:33","2015-04-13 20:48:33",""
